Date,Price_X,Price_Y,Price_Z,Price_Equipo1,Price_Equipo2
2015-09-29,48.23,275.0,1548.75,222.84,629.06
2015-09-30,48.37,275.0,1561.0,227.26,616.68
2015-10-01,47.69,275.0,1578.25,227.7,622.69
2015-10-02,48.13,272.5,1544.75,226.21,604.69
2015-10-05,49.25,272.5,1546.75,230.52,616.18
2015-10-06,51.92,272.5,1546.25,226.86,625.79
2015-10-07,51.33,272.5,1566.75,227.56,643.73
2015-10-08,53.05,272.5,1551.75,225.01,632.03
2015-10-09,52.65,272.5,1606.5,226.79,641.39
2015-10-12,49.86,272.5,1607.25,224.24,660.69
2015-10-13,49.24,272.5,1559.0,222.01,635.16
2015-10-14,49.15,272.5,1568.75,229.24,646.4
2015-10-15,48.71,272.5,1567.25,230.04,630.53
2015-10-16,50.46,270.0,1542.25,227.71,611.92
2015-10-19,48.61,270.0,1535.75,225.23,601.54
2015-10-20,48.71,270.0,1506.25,224.11,616.57
2015-10-21,47.85,270.0,1490.5,230.49,589.09
2015-10-22,48.08,270.0,1479.75,225.87,592.19
2015-10-23,47.99,267.5,1480.25,223.32,599.75
2015-10-26,47.54,267.5,1467.5,217.15,596.48
2015-10-27,46.81,267.5,1453.75,221.23,592.91
2015-10-28,49.05,267.5,1433.75,222.2,571.75
2015-10-29,48.8,267.5,1440.0,222.4,581.21
2015-10-30,49.56,265.0,1447.25,222.98,591.4
2015-11-02,48.79,265.0,1451.75,222.21,605.1
2015-11-03,50.54,265.0,1469.75,223.55,603.22
2015-11-04,48.58,265.0,1472.25,225.24,610.37
2015-11-05,47.98,265.0,1472.75,225.76,604.61
2015-11-06,47.42,262.5,1491.25,222.36,603.69
2015-11-09,47.19,262.5,1505.75,225.44,593.96
2015-11-10,47.44,262.5,1485.75,213.14,604.55
2015-11-11,45.81,262.5,1493.5,215.16,605.05
2015-11-12,44.06,262.5,1484.25,212.35,600.61
2015-11-13,43.61,262.5,1475.75,220.66,593.59
2015-11-16,44.56,262.5,1457.25,224.14,589.11
2015-11-17,43.57,262.5,1462.75,215.35,583.75
2015-11-18,44.14,262.5,1453.75,224.43,587.48
2015-11-19,44.18,262.5,1445.75,213.06,573.54
2015-11-20,44.66,262.5,1474.75,224.64,604.85
2015-11-23,44.83,262.5,1423.75,217.02,566.15
2015-11-24,46.12,262.5,1432.75,213.98,566.0
2015-11-25,46.17,262.5,1428.25,219.05,576.76
2015-11-26,45.46,262.5,1470.25,215.89,598.37
2015-11-27,44.86,262.5,1479.25,216.15,593.31
2015-11-30,44.61,262.5,1441.75,216.39,575.14
2015-12-01,44.44,262.5,1441.75,222.87,584.93
2015-12-02,42.49,262.5,1459.75,219.01,582.85
2015-12-03,43.84,262.5,1462.25,216.29,604.84
2015-12-04,43.0,257.5,1502.75,216.02,616.33
2015-12-07,40.73,257.5,1497.75,216.92,598.75
2015-12-08,40.26,257.5,1461.75,211.13,580.45
2015-12-09,40.11,257.5,1493.5,212.91,605.53
2015-12-10,39.73,257.5,1478.5,209.09,575.46
2015-12-11,37.93,257.5,1499.0,209.5,597.24
2015-12-14,37.92,257.5,1475.5,215.91,584.51
2015-12-15,38.45,257.5,1477.25,209.61,605.98
2015-12-16,37.19,257.5,1477.75,213.76,573.51
2015-12-17,37.06,257.5,1482.25,216.09,594.15
2015-12-18,36.88,257.5,1507.5,208.34,609.3
2015-12-21,36.35,257.5,1509.5,214.13,600.58
2015-12-22,36.11,257.5,1517.5,210.11,588.69
2015-12-23,37.36,257.5,1538.75,219.4,628.53
2015-12-24,37.89,257.5,1540.75,213.37,612.71
2015-12-28,36.62,262.5,1540.75,221.31,617.49
2015-12-29,37.79,262.5,1534.5,218.21,601.93
2015-12-30,36.46,262.5,1506.5,211.34,601.22
2015-12-31,37.28,267.5,1507.0,223.23,601.36
2016-01-04,37.22,267.5,1465.5,227.44,575.02
2016-01-05,36.42,267.5,1472.75,222.63,578.23
2016-01-06,34.23,267.5,1456.5,225.08,597.94
2016-01-07,33.75,267.5,1454.5,225.84,576.11
2016-01-08,33.55,272.5,1475.75,221.04,583.06
2016-01-11,31.55,272.5,1471.25,220.43,591.94
2016-01-12,30.86,272.5,1456.75,225.66,596.16
2016-01-13,30.31,272.5,1452.5,222.87,569.72
2016-01-14,31.03,272.5,1477.75,228.78,596.5
2016-01-15,28.94,272.5,1467.25,229.16,576.09
2016-01-18,28.55,272.5,1486.25,221.74,579.2
2016-01-19,28.76,272.5,1493.5,220.22,582.2
2016-01-20,27.88,272.5,1461.25,227.34,598.98
2016-01-21,29.25,272.5,1469.5,220.83,576.88
2016-01-22,32.18,272.5,1497.25,228.78,584.25
2016-01-25,30.5,272.5,1479.5,223.07,591.95
2016-01-26,31.8,272.5,1480.25,226.62,607.13
2016-01-27,33.1,272.5,1507.75,219.17,595.83
2016-01-28,33.89,272.5,1526.75,226.45,608.18
2016-01-29,34.74,272.5,1529.25,224.3,595.26
2016-02-01,34.24,272.5,1519.5,226.02,606.89
2016-02-02,32.72,272.5,1524.25,220.07,612.66
2016-02-03,35.04,272.5,1513.75,228.21,609.68
2016-02-04,34.46,272.5,1531.5,229.79,606.66
2016-02-05,34.06,272.5,1530.5,220.99,605.58
2016-02-08,32.88,272.5,1495.75,219.13,586.21
2016-02-09,30.32,272.5,1491.75,217.66,593.41
2016-02-10,30.84,272.5,1498.5,226.08,586.18
2016-02-11,30.06,272.5,1493.75,225.45,608.35
2016-02-12,33.36,272.5,1498.5,225.3,618.28
2016-02-15,33.39,272.5,1505.25,221.06,620.74
2016-02-16,32.18,272.5,1528.25,222.97,624.36
2016-02-17,34.5,272.5,1519.75,226.17,612.6
2016-02-18,34.28,272.5,1529.5,224.81,619.47
2016-02-19,33.01,277.5,1551.0,235.29,612.51
2016-02-22,34.69,277.5,1572.75,223.94,633.24
2016-02-23,33.27,277.5,1575.25,231.33,627.0
2016-02-24,34.41,277.5,1551.5,227.57,620.47
2016-02-25,35.29,277.5,1599.5,228.07,647.29
2016-02-26,35.1,292.5,1588.0,244.17,630.18
2016-02-29,35.97,292.5,1621.25,243.98,642.81
2016-03-01,36.81,292.5,1590.25,248.48,656.16
2016-03-02,36.93,292.5,1596.75,236.0,624.96
2016-03-03,37.07,292.5,1603.25,235.68,643.72
2016-03-04,38.72,307.5,1587.25,257.16,660.45
2016-03-07,40.84,307.5,1599.0,255.36,653.41
2016-03-08,39.65,307.5,1589.5,250.49,647.35
2016-03-09,41.07,307.5,1563.5,247.8,627.79
2016-03-10,40.05,307.5,1564.5,247.7,631.36
2016-03-11,40.39,307.5,1548.25,260.09,645.4
2016-03-14,39.53,307.5,1532.25,249.21,628.65
2016-03-15,38.74,307.5,1507.5,251.06,618.46
2016-03-16,40.33,307.5,1494.5,249.9,599.36
2016-03-17,41.54,307.5,1503.25,252.1,599.5
2016-03-18,41.2,347.5,1497.75,278.85,646.31
2016-03-21,41.54,347.5,1485.75,286.64,620.32
2016-03-22,41.79,347.5,1480.5,278.93,627.12
2016-03-23,40.47,347.5,1479.75,291.25,606.87
2016-03-24,40.44,347.5,1469.25,281.52,625.86
2016-03-28,40.27,357.5,1472.75,294.76,639.69
2016-03-29,39.14,357.5,1472.75,300.53,625.96
2016-03-30,39.26,357.5,1477.75,296.51,610.82
2016-03-31,39.6,357.5,1491.25,294.5,632.54
2016-04-01,38.67,372.5,1523.75,302.51,655.28
2016-04-04,37.69,372.5,1522.5,302.48,640.61
2016-04-05,37.87,372.5,1497.75,308.68,650.54
2016-04-06,39.84,372.5,1480.75,315.04,636.66
2016-04-07,39.43,372.5,1484.75,308.86,647.37
2016-04-08,41.94,377.5,1491.5,311.46,641.7
2016-04-11,42.83,377.5,1493.25,314.86,623.75
2016-04-12,44.69,377.5,1513.5,310.29,637.86
2016-04-13,44.18,377.5,1545.0,302.63,643.83
2016-04-14,43.84,377.5,1548.0,311.93,672.55
2016-04-15,43.1,422.5,1534.0,356.14,676.95
2016-04-18,42.91,422.5,1546.75,339.83,677.82
2016-04-19,44.03,422.5,1565.25,350.76,669.17
2016-04-20,45.8,422.5,1597.75,340.93,675.63
2016-04-21,44.53,422.5,1627.5,347.65,708.92
2016-04-22,45.11,472.5,1634.75,377.66,716.34
2016-04-25,44.48,472.5,1640.75,385.74,707.41
2016-04-26,45.74,472.5,1631.75,393.1,721.68
2016-04-27,47.18,472.5,1642.25,383.89,700.77
2016-04-28,48.14,472.5,1648.75,391.46,715.59
2016-04-29,48.13,437.5,1672.75,366.0,718.1
2016-05-02,45.83,437.5,1628.75,368.37,689.16
2016-05-03,44.97,437.5,1628.75,353.28,724.2
2016-05-04,44.62,437.5,1610.5,356.76,685.37
2016-05-05,45.01,437.5,1601.25,351.51,679.18
2016-05-06,45.37,412.5,1598.5,349.09,673.26
2016-05-09,43.63,412.5,1556.25,347.4,681.62
2016-05-10,45.52,412.5,1542.25,339.92,663.78
2016-05-11,47.6,412.5,1559.75,346.49,675.93
2016-05-12,48.08,412.5,1544.5,340.04,649.15
2016-05-13,47.83,387.5,1528.75,321.94,636.41
2016-05-16,48.97,387.5,1525.25,311.91,651.78
2016-05-17,49.28,387.5,1531.5,324.75,668.56
2016-05-18,48.93,387.5,1529.25,312.64,670.37
2016-05-19,48.81,387.5,1535.5,326.02,640.97
2016-05-20,48.72,367.5,1558.75,308.88,659.84
2016-05-23,48.35,367.5,1525.75,307.47,663.25
2016-05-24,48.61,367.5,1552.5,295.27,651.79
2016-05-25,49.74,367.5,1538.5,300.36,664.8
2016-05-26,49.59,367.5,1552.75,299.6,642.18
2016-05-27,49.32,347.5,1551.0,285.45,666.23
2016-05-30,49.76,347.5,1547.75,280.83,658.12
2016-05-31,49.69,347.5,1547.75,295.49,665.48
2016-06-01,49.72,347.5,1543.75,288.87,653.85
2016-06-02,50.04,347.5,1558.0,284.65,646.5
2016-06-03,49.64,337.5,1542.5,278.2,660.12
2016-06-06,50.55,337.5,1547.0,279.22,636.33
2016-06-07,51.44,337.5,1540.5,281.98,636.67
2016-06-08,52.51,337.5,1595.75,280.77,669.9
2016-06-09,51.95,337.5,1591.25,287.45,670.74
2016-06-10,50.54,335.0,1583.75,278.06,673.34
2016-06-13,50.35,335.0,1581.25,286.28,643.92
2016-06-14,49.83,335.0,1604.5,283.83,674.97
2016-06-15,48.97,335.0,1613.25,272.94,675.27
2016-06-16,47.19,335.0,1592.25,284.61,640.92
2016-06-17,49.17,332.5,1602.25,269.48,656.83
2016-06-20,50.65,332.5,1607.25,281.39,654.82
2016-06-21,50.62,332.5,1623.25,274.15,660.94
2016-06-22,49.88,332.5,1623.75,282.23,688.09
2016-06-23,50.91,332.5,1627.5,282.28,676.05
2016-06-24,48.41,327.5,1600.25,276.67,667.32
2016-06-27,47.16,327.5,1591.75,276.16,674.21
2016-06-28,48.58,327.5,1602.25,268.53,654.58
2016-06-29,50.61,327.5,1613.5,265.28,675.89
2016-06-30,49.68,327.5,1634.75,270.35,668.01
2016-07-01,50.35,342.5,1644.75,278.51,694.26
2016-07-04,50.1,342.5,1652.5,287.34,668.64
2016-07-05,47.96,342.5,1623.0,280.97,689.18
2016-07-06,48.8,342.5,1623.25,291.86,660.19
2016-07-07,46.4,342.5,1636.75,285.68,668.18
2016-07-08,46.76,352.5,1640.25,296.99,690.29
2016-07-11,46.25,352.5,1652.75,284.83,679.47
2016-07-12,48.47,352.5,1645.75,298.03,686.67
2016-07-13,46.26,352.5,1669.0,298.64,686.96
2016-07-14,47.37,352.5,1671.5,291.25,700.5
2016-07-15,47.61,367.5,1681.75,305.46,687.56
2016-07-18,46.96,367.5,1644.75,308.21,668.22
2016-07-19,46.66,367.5,1642.5,297.41,677.32
2016-07-20,47.17,367.5,1608.5,303.48,673.35
2016-07-21,46.2,367.5,1594.25,301.4,655.98
2016-07-22,45.69,367.5,1599.75,296.71,665.13
2016-07-25,44.72,367.5,1600.75,300.54,666.96
2016-07-26,44.87,367.5,1590.25,295.12,649.81
2016-07-27,43.47,367.5,1583.5,294.08,668.15
2016-07-28,42.7,367.5,1597.5,295.92,684.67
2016-07-29,42.46,367.5,1615.75,310.9,661.13
2016-08-01,42.14,367.5,1645.25,303.33,688.98
2016-08-02,41.8,367.5,1635.25,310.81,688.25
2016-08-03,43.1,367.5,1619.0,301.39,673.26
2016-08-04,44.29,367.5,1615.75,299.44,684.0
2016-08-05,44.27,367.5,1627.5,302.97,676.12
2016-08-08,45.39,367.5,1644.5,301.98,685.99
2016-08-09,44.98,367.5,1625.75,295.83,659.33
2016-08-10,44.05,367.5,1645.75,305.37,693.66
2016-08-11,46.04,367.5,1629.75,298.04,687.69
2016-08-12,46.97,385.0,1634.0,319.67,669.58
2016-08-15,48.35,385.0,1644.25,320.53,687.06
2016-08-16,49.23,385.0,1675.75,311.21,723.54
2016-08-17,49.85,385.0,1685.25,309.6,703.34
2016-08-18,50.89,385.0,1690.25,323.54,708.8
2016-08-19,50.88,390.0,1648.25,321.4,713.5
2016-08-22,49.16,390.0,1651.0,313.3,705.8
2016-08-23,49.96,390.0,1652.5,331.55,700.92
2016-08-24,49.05,390.0,1656.25,313.27,710.91
2016-08-25,49.67,390.0,1623.5,325.7,702.76
2016-08-26,49.92,395.0,1627.25,335.44,688.94
2016-08-29,49.26,395.0,1627.25,320.75,689.47
2016-08-30,48.37,395.0,1627.25,318.68,685.49
2016-08-31,47.04,395.0,1600.75,318.02,700.0
2016-09-01,45.45,395.0,1586.75,321.25,683.73
2016-09-02,46.83,392.5,1591.5,315.63,660.02
2016-09-05,47.63,392.5,1568.25,327.26,684.04
2016-09-06,47.26,392.5,1573.25,314.96,670.22
2016-09-07,47.98,392.5,1582.25,323.78,656.8
2016-09-08,49.99,392.5,1565.5,333.65,671.33
2016-09-09,48.01,392.5,1567.0,329.7,665.84
2016-09-12,48.32,392.5,1545.25,325.9,677.03
2016-09-13,47.1,392.5,1556.25,319.66,653.47
2016-09-14,45.85,392.5,1552.25,325.57,676.53
2016-09-15,46.59,392.5,1559.75,323.84,668.59
2016-09-16,45.77,387.5,1559.5,317.74,646.51
2016-09-19,45.95,387.5,1558.25,312.12,682.7
2016-09-20,45.88,387.5,1562.5,326.58,665.8
2016-09-21,46.83,387.5,1569.5,318.4,659.56
2016-09-22,47.65,387.5,1611.25,313.68,680.88
2016-09-23,45.89,377.5,1637.25,308.71,701.63
2016-09-26,47.35,377.5,1619.75,309.87,673.56
2016-09-27,45.97,377.5,1647.75,317.31,677.68
2016-09-28,48.69,377.5,1648.25,316.11,676.09
2016-09-29,49.24,377.5,1652.75,316.89,684.76
2016-09-30,49.06,377.5,1658.25,302.66,706.61
2016-10-03,50.89,377.5,1649.5,310.61,691.45
2016-10-04,50.87,377.5,1670.25,311.82,688.1
2016-10-05,51.86,377.5,1662.25,303.36,683.24
2016-10-06,52.51,377.5,1667.25,308.0,692.07
2016-10-07,51.93,377.5,1674.0,317.26,719.65
2016-10-10,53.14,377.5,1677.5,305.82,696.09
2016-10-11,52.41,377.5,1672.75,313.14,721.41
2016-10-12,51.81,377.5,1683.75,307.02,703.73
2016-10-13,52.03,377.5,1680.5,303.26,689.8
2016-10-14,51.95,385.5,1684.5,313.84,723.92
2016-10-17,51.52,385.5,1644.75,327.8,692.27
2016-10-18,51.68,385.5,1663.25,324.5,708.95
2016-10-19,52.67,385.5,1621.5,327.73,706.48
2016-10-20,51.38,385.5,1612.25,318.44,664.61
2016-10-21,51.78,396.5,1616.5,319.89,671.61
2016-10-24,51.46,396.5,1626.25,328.43,700.55
2016-10-25,50.79,396.5,1650.5,326.46,690.11
2016-10-26,49.98,396.5,1672.5,333.96,692.95
2016-10-27,50.47,396.5,1681.25,319.4,689.8
2016-10-28,49.71,415.0,1701.25,341.7,701.27
2016-10-31,48.3,415.0,1722.75,334.49,740.68
2016-11-01,48.14,415.0,1731.5,338.03,715.5
2016-11-02,46.86,415.0,1708.5,346.23,722.05
2016-11-03,46.35,415.0,1725.5,340.78,733.58
2016-11-04,45.58,442.5,1718.0,360.41,732.2
2016-11-07,46.15,442.5,1715.0,360.93,713.71
2016-11-08,46.04,442.5,1705.75,362.32,743.87
2016-11-09,46.36,442.5,1737.0,369.48,720.16
2016-11-10,45.84,442.5,1772.25,371.71,765.37
2016-11-11,44.75,475.0,1776.75,399.58,783.56
2016-11-14,44.43,475.0,1764.5,395.58,758.24
2016-11-15,46.95,475.0,1726.0,385.08,750.91
2016-11-16,46.63,475.0,1718.75,393.72,745.76
2016-11-17,46.49,475.0,1692.25,387.84,733.01
2016-11-18,46.86,467.5,1711.75,377.73,759.29
2016-11-21,48.9,467.5,1725.5,391.63,764.96
2016-11-22,49.12,467.5,1738.5,373.19,744.3
2016-11-23,48.95,467.5,1765.25,393.04,765.82
2016-11-24,49.0,467.5,1773.5,382.91,782.89
2016-11-25,47.24,475.0,1750.5,392.65,778.58
2016-11-28,48.24,475.0,1766.25,393.37,763.57
2016-11-29,46.38,475.0,1721.75,398.5,745.59
2016-11-30,50.47,475.0,1722.25,393.29,739.29
2016-12-01,53.94,475.0,1723.0,393.46,771.31
2016-12-02,54.46,490.0,1714.75,392.42,736.93
2016-12-05,54.94,490.0,1727.5,403.43,761.11
2016-12-06,53.93,490.0,1717.0,394.33,743.81
2016-12-07,53.0,490.0,1727.75,408.34,746.88
2016-12-08,53.89,490.0,1731.0,403.07,753.97
2016-12-09,54.33,500.0,1742.25,415.31,788.44
2016-12-12,55.69,500.0,1749.25,399.83,747.8
2016-12-13,55.72,500.0,1754.75,400.9,773.79
2016-12-14,53.9,500.0,1751.75,416.11,749.3
2016-12-15,54.02,500.0,1735.5,400.26,747.35
2016-12-16,55.21,517.5,1732.25,414.11,765.53
2016-12-19,54.92,517.5,1716.75,412.54,763.54
2016-12-20,55.35,517.5,1722.25,436.71,753.96
2016-12-21,54.46,517.5,1730.25,430.95,758.95
2016-12-22,55.05,517.5,1737.25,421.27,750.85
2016-12-23,55.16,515.0,1739.5,417.87,760.8
2016-12-27,56.09,515.0,1726.25,419.4,787.22
2016-12-28,56.22,515.0,1726.25,430.22,786.26
2016-12-29,56.14,515.0,1712.75,427.33,753.75
2016-12-30,56.82,490.0,1713.25,395.75,756.56
2017-01-02,56.82,490.0,1701.5,395.48,767.86
2017-01-03,55.47,490.0,1701.5,393.38,726.8
2017-01-04,56.46,490.0,1700.5,407.17,762.95
2017-01-05,56.89,490.0,1709.25,409.78,772.28
2017-01-06,57.1,485.0,1721.75,393.79,736.11
2017-01-09,54.94,485.0,1716.75,387.52,736.95
2017-01-10,53.64,485.0,1757.25,388.73,786.45
2017-01-11,55.1,485.0,1748.0,410.22,764.42
2017-01-12,56.01,485.0,1787.5,394.3,753.55
2017-01-13,55.45,495.0,1790.25,413.67,768.89
2017-01-16,55.86,495.0,1811.75,410.22,785.17
2017-01-17,55.47,495.0,1805.25,404.21,794.33
2017-01-18,53.92,495.0,1800.25,399.6,794.01
2017-01-19,54.16,495.0,1831.0,397.59,816.97
2017-01-20,55.49,495.0,1838.75,409.91,786.26
2017-01-23,55.23,495.0,1869.0,413.75,808.26
2017-01-24,55.44,495.0,1869.5,410.6,808.26
2017-01-25,55.08,495.0,1848.75,407.76,795.08
2017-01-26,56.24,495.0,1837.25,396.06,780.36
2017-01-27,55.52,500.0,1827.0,422.66,816.92
2017-01-30,55.23,500.0,1806.5,418.41,803.93
2017-01-31,55.7,500.0,1820.0,406.03,791.82
2017-02-01,56.8,500.0,1817.25,423.21,796.25
2017-02-02,56.56,500.0,1812.75,413.83,776.85
2017-02-03,56.81,500.0,1808.25,413.4,790.42
2017-02-06,55.72,500.0,1811.5,417.26,798.3
2017-02-07,55.05,500.0,1808.5,418.7,788.57
2017-02-08,55.12,500.0,1820.75,414.88,815.25
2017-02-09,55.63,500.0,1838.75,401.95,803.46
2017-02-10,56.7,497.5,1848.5,405.37,794.7
2017-02-13,55.59,497.5,1867.25,419.63,819.95
2017-02-14,55.97,497.5,1892.5,402.43,799.2
2017-02-15,55.75,497.5,1870.75,406.01,802.4
2017-02-16,55.65,497.5,1877.5,407.46,802.78
2017-02-17,55.81,502.5,1865.25,411.66,804.55
2017-02-20,56.18,502.5,1877.75,416.04,825.87
2017-02-21,56.66,502.5,1877.75,424.32,811.53
2017-02-22,55.84,502.5,1872.75,406.74,824.66
2017-02-23,56.58,502.5,1882.25,403.93,817.51
2017-02-24,55.99,515.0,1876.5,415.52,808.1
2017-02-27,55.93,515.0,1907.5,433.01,841.51
2017-02-28,55.59,515.0,1894.75,426.82,808.88
2017-03-01,56.36,515.0,1933.75,417.83,821.23
2017-03-02,55.08,515.0,1928.0,431.04,832.92
2017-03-03,55.9,512.5,1908.0,430.31,813.62
2017-03-06,56.01,512.5,1867.5,429.96,788.09
2017-03-07,55.92,512.5,1857.75,431.77,815.92
2017-03-08,53.11,512.5,1880.75,414.37,816.0
2017-03-09,52.19,512.5,1846.75,426.87,801.19
2017-03-10,51.37,502.5,1884.25,411.3,835.48
2017-03-13,51.35,502.5,1881.5,420.73,815.25
2017-03-14,50.92,497.5,1850.5,413.78,817.08
2017-03-15,51.81,497.5,1862.5,415.14,786.55
2017-03-16,51.74,497.5,1894.75,412.17,818.05
2017-03-17,51.76,497.5,1900.5,400.45,834.62
2017-03-20,51.62,497.5,1907.75,409.43,823.04
2017-03-21,50.96,492.5,1917.0,415.95,830.88
2017-03-22,50.64,492.5,1909.0,414.73,811.1
2017-03-23,50.56,492.5,1912.5,393.04,798.5
2017-03-24,50.8,492.5,1917.25,396.03,818.11
2017-03-27,50.75,492.5,1915.5,395.22,814.39
2017-03-28,51.33,475.0,1918.25,395.56,832.81
2017-03-29,52.42,475.0,1930.75,397.93,806.8
2017-03-30,52.96,475.0,1954.75,383.88,850.75
2017-03-31,52.83,475.0,1946.25,390.7,847.36
2017-04-03,53.12,475.0,1948.25,398.61,812.96
2017-04-04,54.17,475.0,1937.5,396.29,814.73
2017-04-05,54.36,475.0,1961.0,391.86,849.82
2017-04-06,54.89,475.0,1955.75,393.1,851.74
2017-04-07,55.24,475.0,1929.25,391.24,817.05
2017-04-10,55.98,475.0,1928.75,386.44,811.1
2017-04-11,56.23,442.5,1907.25,366.67,803.25
2017-04-12,55.86,442.5,1906.75,369.31,810.74
2017-04-13,55.89,442.5,1889.75,373.36,785.23
2017-04-17,55.36,442.5,1915.25,368.06,815.78
2017-04-18,54.89,417.5,1915.25,350.38,774.47
2017-04-19,52.93,417.5,1895.0,337.56,767.15
2017-04-20,52.99,417.5,1932.75,343.8,795.61
2017-04-21,51.96,417.5,1932.25,334.25,793.53
2017-04-24,51.6,417.5,1927.75,339.09,790.11
2017-04-25,52.1,422.5,1942.5,353.15,805.27
2017-04-26,51.82,422.5,1957.25,358.64,801.81
2017-04-27,51.44,422.5,1954.25,339.91,794.45
2017-04-28,51.73,422.5,1929.75,346.29,792.17
2017-05-01,51.52,422.5,1908.0,354.57,816.63
2017-05-02,50.46,430.0,1908.0,347.8,791.91
2017-05-03,50.79,430.0,1915.5,355.33,796.11
2017-05-04,48.38,430.0,1909.25,358.62,799.53
2017-05-05,49.1,430.0,1906.5,356.28,818.26
2017-05-08,49.34,430.0,1878.75,347.24,773.84
2017-05-09,48.73,420.0,1873.75,342.75,789.32
2017-05-10,50.22,420.0,1869.75,351.94,790.1
2017-05-11,50.77,420.0,1886.0,347.28,790.65
2017-05-12,50.84,420.0,1879.5,335.89,764.11
2017-05-15,51.82,420.0,1899.25,351.79,798.74
2017-05-16,51.65,425.0,1914.5,340.56,776.2
2017-05-17,52.21,425.0,1927.5,355.61,806.19
2017-05-18,52.51,425.0,1904.5,344.25,805.42
2017-05-19,53.61,425.0,1937.75,360.36,791.49
2017-05-22,53.87,425.0,1942.0,347.99,823.5
2017-05-23,54.15,445.0,1925.75,363.02,785.52
2017-05-24,53.96,445.0,1943.5,359.06,830.95
2017-05-25,51.46,445.0,1953.5,362.02,814.71
2017-05-26,52.15,445.0,1949.5,374.71,801.73
2017-05-29,52.29,445.0,1943.25,377.37,795.64
2017-05-30,51.84,445.0,1943.25,363.47,835.49
2017-05-31,50.31,445.0,1919.25,364.93,784.22
2017-06-01,50.63,445.0,1929.5,371.0,793.78
2017-06-02,49.95,445.0,1916.25,374.47,796.39
2017-06-05,49.47,445.0,1917.25,367.94,809.71
2017-06-06,50.12,432.5,1892.5,353.71,793.83
2017-06-07,48.06,432.5,1903.25,353.75,776.76
2017-06-08,47.86,432.5,1902.25,359.75,784.18
2017-06-09,48.15,432.5,1901.25,345.03,781.52
2017-06-12,48.29,432.5,1887.5,358.21,775.86
2017-06-13,48.72,437.5,1876.5,356.62,783.37
2017-06-14,47.0,437.5,1886.25,365.74,799.92
2017-06-15,46.92,437.5,1863.75,350.61,769.45
2017-06-16,47.37,437.5,1860.0,361.38,775.37
2017-06-19,46.91,437.5,1861.25,358.97,776.77
2017-06-20,46.02,447.5,1888.5,370.34,816.71
2017-06-21,44.82,447.5,1865.0,357.38,807.21
2017-06-22,45.22,447.5,1871.75,368.81,802.35
2017-06-23,45.54,447.5,1867.5,368.46,774.65
2017-06-26,45.83,447.5,1854.75,368.5,762.41
2017-06-27,46.65,455.0,1861.25,375.65,778.98
2017-06-28,47.31,455.0,1885.75,377.42,784.88
2017-06-29,47.42,455.0,1897.25,380.32,800.17
2017-06-30,47.92,455.0,1908.25,368.42,817.12
2017-07-03,49.68,455.0,1917.25,381.23,824.67
2017-07-04,49.61,470.0,1903.25,385.88,824.33
2017-07-05,47.79,470.0,1912.75,375.77,803.36
2017-07-06,48.11,470.0,1925.25,375.41,823.6
2017-07-07,46.71,470.0,1919.5,381.51,802.95
2017-07-10,46.88,470.0,1913.75,391.96,788.86
2017-07-11,47.52,480.0,1878.5,398.41,811.71
2017-07-12,47.74,480.0,1876.0,400.36,777.68
2017-07-13,48.42,480.0,1910.75,394.09,808.63
2017-07-14,48.91,480.0,1903.0,392.37,802.34
2017-07-17,48.42,480.0,1900.75,385.36,819.12
2017-07-18,48.84,491.5,1886.5,398.81,821.87
2017-07-19,49.7,491.5,1906.5,401.54,806.31
2017-07-20,49.3,491.5,1897.75,393.11,828.05
2017-07-21,48.06,491.5,1900.75,396.06,803.38
2017-07-24,48.6,491.5,1889.75,405.29,807.34
2017-07-25,50.2,500.0,1896.25,415.84,826.59
2017-07-26,50.97,500.0,1911.75,422.46,830.41
2017-07-27,51.49,500.0,1922.75,420.96,848.86
2017-07-28,52.52,500.0,1891.5,414.02,801.24
2017-07-31,52.65,500.0,1903.5,408.59,826.69
2017-08-01,51.78,510.0,1886.5,421.77,821.46
2017-08-02,52.36,510.0,1903.0,425.64,842.25
2017-08-03,52.01,510.0,1891.25,408.82,800.89
2017-08-04,52.42,510.0,1889.0,416.22,829.49
2017-08-07,52.37,510.0,1919.5,427.01,830.68
2017-08-08,52.14,530.0,1980.5,431.4,842.66
2017-08-09,52.7,530.0,2017.5,436.41,865.4
2017-08-10,51.9,530.0,2023.5,436.67,859.81
2017-08-11,52.1,530.0,2040.0,426.2,878.19
2017-08-14,50.73,530.0,2029.75,430.56,890.47
2017-08-15,50.8,548.0,2055.5,444.11,888.45
2017-08-16,50.27,548.0,2074.75,435.71,898.05
2017-08-17,51.03,548.0,2095.0,435.8,899.02
2017-08-18,52.72,548.0,2104.25,457.88,877.37
2017-08-21,51.66,548.0,2084.25,442.62,880.3
2017-08-22,51.87,555.0,2104.25,454.87,903.27
2017-08-23,52.57,555.0,2082.25,449.03,886.4
2017-08-24,52.04,555.0,2104.5,466.42,886.59
2017-08-25,52.41,555.0,2096.0,447.92,901.36
2017-08-28,51.89,555.0,2091.0,452.46,889.74
2017-08-29,52.0,555.0,2091.0,464.56,886.28
2017-08-30,50.86,555.0,2066.25,463.49,888.78
2017-08-31,52.38,555.0,2113.25,445.92,886.92
